id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
R17100812177883,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,568,vil,2017-10-08 12:17:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,36.2982442802506,-91.17440170684168,39.38663776294951,-86.37975797399227,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,225.0,0.0
R17100605558074,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1227,vil,2017-10-06 05:55:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,39.16905417142101,-95.45930772305172,42.43075491569685,-90.64693108521372,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,216.0,0.0
R17102109028077,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,430,vil,2017-10-21 09:02:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.93963816378479,-91.7034957543726,42.04190125544061,-86.72854403061281,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17100722127869,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1316,vil,2017-10-07 22:12:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,36.1207981446568,-89.56844138453201,39.14000637422138,-84.71774599477853,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17102300477897,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,260,vil,2017-10-23 00:47:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,36.767079871831655,-96.48442607559252,40.07541531568293,-91.89496631954596,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,155.0,0.0
R17102707007798,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1470,vil,2017-10-27 07:00:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,35.152991325962574,-95.70153749246847,38.433508654344585,-91.18332203693828,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,100.0,0.0
R17103102328300,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,44,vil,2017-10-31 02:32:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,41.61247554421114,-91.82573151626195,44.7121655668876,-86.62473748326973,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,89.0,0.0
R17101319158244,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,413,vil,2017-10-13 19:15:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,41.109964648044674,-93.51114448457535,44.28494200068843,-88.4412925404522,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,249.0,0.0
R17101421128194,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1726,vil,2017-10-14 21:12:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.28162955588392,-89.37817177108369,43.27560250563103,-84.17785353756172,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,247.0,0.0
R17102300157832,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,185,vil,2017-10-23 00:15:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,36.04146873790933,-99.26778628234332,39.460524908577256,-94.85435423695522,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,180.0,0.0
R17102921028270,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,63,vil,2017-10-29 21:02:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,41.327732594795705,-80.42906160884716,43.8841770567286,-74.71534274695303,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,177.0,0.0
R17101809407591,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1387,vil,2017-10-18 09:40:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,32.034682652317926,-103.15226386282536,35.602143565030495,-99.12798194450112,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,232.0,0.0
R17100722127754,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1319,vil,2017-10-07 22:12:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,34.40134487847333,-89.97936631873625,37.44586306034706,-85.26901097726501,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,249.0,0.0
R17101908078067,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,319,vil,2017-10-19 08:07:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.754524629110776,-88.85729239320005,41.730961582180704,-83.7659931499824,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,70.0,0.0
R17100316257566,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,174,vil,2017-10-03 16:25:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,31.01488137241076,-97.31918603351204,34.3699965335826,-93.10734588524753,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,221.0,0.0
S725368,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,356,vil,2017-10-10 20:00:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,121166.0,725368.0,Flood,24.38977604666487,-99.90230454332332,27.861725683476497,-96.07462647026196,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17101420258064,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1299,vil,2017-10-14 20:25:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.95461802638973,-94.46010808711306,42.17499544482227,-89.61559923167374,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17100306558298,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1201,vil,2017-10-03 06:55:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,41.49788240341285,-82.53305043203339,44.15935810409117,-76.89559075007095,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,243.0,0.0
R17102514478023,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1437,vil,2017-10-25 14:47:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.218170954952704,-90.7438601741198,41.28082432780685,-85.78280085885154,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,116.0,0.0
R17102207077643,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,896,vil,2017-10-22 07:07:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,32.479601403423864,-96.18962516613344,35.78674964656183,-91.853181234238,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17102122178074,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,693,vil,2017-10-21 22:17:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,39.15779585118595,-95.35527720204549,42.415193207796456,-90.53865601697925,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17100306558005,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1206,vil,2017-10-03 06:55:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.911247797722346,-100.39272910975608,42.37088385556862,-95.84670083001382,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17101420258085,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1300,vil,2017-10-14 20:25:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,39.36663562732667,-95.90602272767576,42.64648828095513,-91.10046917552198,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S722246,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,628,vil,2017-10-07 03:02:00,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,120556.0,722246.0,Thunderstorm Wind,34.03370541608385,-102.7531481679784,37.58471569764036,-98.6128262629996,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17101123508238,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,184,vil,2017-10-11 23:50:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,41.02857447540763,-80.13034730941335,43.57192963591981,-74.43494071375521,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,226.0,0.0
R17101204377651,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1680,vil,2017-10-12 04:37:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,32.72806314861932,-90.03121463551594,35.78232535896967,-85.4340941948346,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,164.0,0.0
R17100203307598,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1846,vil,2017-10-02 03:30:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,31.81473093807664,-90.1251944074143,34.8772560728012,-85.5891248626063,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,116.0,0.0
R17102709558237,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,143,vil,2017-10-27 09:55:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.770706537458274,-89.27963054431488,43.75832776050789,-84.03002260700406,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,126.0,0.0
R17100108007532,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1769,vil,2017-10-01 08:00:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,30.559950502686444,-101.95143097853727,34.08717604223275,-97.94573694235274,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,217.0,0.0
R17102709557955,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,145,vil,2017-10-27 09:55:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,37.32346680528115,-91.62616142523032,40.42769262743168,-86.77499794212895,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,123.0,0.0
R17102300157761,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,192,vil,2017-10-23 00:15:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,34.458296585525176,-91.60475942993072,37.57202365368174,-86.95744689066727,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,196.0,0.0
R17101903527478,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,121,vil,2017-10-19 03:52:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,29.11383393881345,-97.53816904696218,32.48308685395632,-93.42923669187276,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,140.0,0.0
R17100220507528,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,612,vil,2017-10-02 20:50:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,30.58706503456037,-89.73984511799485,33.63933933735018,-85.26340779284476,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,172.0,0.0
R17100605307673,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,472,vil,2017-10-06 05:30:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,33.009256183127825,-91.96231109068502,36.143677149044144,-87.42364958957106,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,77.0,0.0
R17102206507789,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1711,vil,2017-10-22 06:50:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,35.07909400957925,-96.74757214802248,38.4015363905729,-92.28004716467842,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17102122177682,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,700,vil,2017-10-21 22:17:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,33.68036413439443,-101.57584844651971,37.18907818512472,-97.40169933556658,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17101112308299,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,127,vil,2017-10-11 12:30:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,41.44275613917453,-84.4144549809303,44.197388130219295,-78.8690961520467,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,212.0,0.0
R17102709557972,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,146,vil,2017-10-27 09:55:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,37.5490491229857,-91.47021872777997,40.64575687686956,-86.59476821558468,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,123.0,0.0
R17101904258025,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,306,vil,2017-10-19 04:25:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.7456766566888,-97.573368079983,42.094458606602544,-92.89712977814008,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,168.0,0.0
R17102921027685,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,60,vil,2017-10-29 21:02:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,33.26786323555337,-96.53835666175137,36.58649955644336,-92.17110022039196,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,6.0,0.0
R17100220508228,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,613,vil,2017-10-02 20:50:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.83869203146824,-81.34017247078309,43.4447247719143,-75.71731516602901,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,179.0,0.0
R17100406257616,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,921,vil,2017-10-04 06:25:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,32.161885680755375,-99.96297207588292,35.61372519278546,-95.79879872211924,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,237.0,0.0
R17101006557923,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,1541,vil,2017-10-10 06:55:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,36.90574893280496,-87.77093416223627,39.84130051931515,-82.78309467067537,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,251.0,0.0
R17102711328026,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,545,vil,2017-10-27 11:32:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.443196640035744,-94.50824724136056,41.666771906197695,-89.70541678927772,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,66.0,0.0
R17100617227788,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,0,vil,2017-10-06 17:22:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,35.1844851282766,-98.2860068283956,38.56700507056064,-93.8804061932594,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,199.0,0.0
R17101319158306,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0901_1231.h5,414,vil,2017-10-13 19:15:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,41.93962257788167,-94.67614146399823,45.16315369554808,-89.59351540451249,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
